Hydrant Number,Dome Colour,Flow Rate,Installation Year,Latitude,Longitude,Location,Owner,Nearest Address,Life Cycle Indicator
4030,BLUE,> 95 L/s,2005,53.59261,-113.50849,POINT (-113.50849 53.592606),EPCOR,10828 132 AVENUE NW,FAC
18070,BLUE,> 95 L/s,2004,53.50960,-113.48884,POINT (-113.488846 53.5096),EPCOR,7430 100 STREET NW,FAC
19939,BLUE,> 95 L/s,2008,53.44233,-113.60929,POINT (-113.60929 53.442333),EPCOR,3508 WEST PLACE NW,FAC
26038,BLUE,> 95 L/s,2018,53.40825,-113.61046,POINT (-113.610466 53.408253),EPCOR,16664 30 AVENUE SW,FAC
9391,BLACK,> 95 L/s,1977,53.60631,-113.37424,POINT (-113.37424 53.606308),EPCOR,14228 22 STREET NW,FAC
9859,BLACK,> 95 L/s,1978,53.61948,-113.49885,POINT (-113.49885 53.61948),EPCOR,15803 102 STREET NW,FAC
23879,BLUE,> 95 L/s,2017,53.39732,-113.54058,POINT (-113.54058 53.397316),EPCOR,4863 ALWOOD POINT SW,FAC
12307,BLACK,> 95 L/s,1981,53.57443,-113.30117,POINT (-113.30117 53.574432),EPCOR,12011 28 STREET NE,FAC
15258,BLUE,> 95 L/s,1993,53.54516,-113.55792,POINT (-113.557915 53.545162),EPCOR,10317 137 STREET NW,FAC
4327,GREEN,60-95 L/s,1900,53.57520,-113.40754,POINT (-113.40754 53.5752),EPCOR,4212 121 AVENUE NW,FAC
20976,BLUE,> 95 L/s,2011,53.53321,-113.48609,POINT (-113.48609 53.533207),EPCOR,9504 SCONA ROAD NW,FAC
17208,BLUE,> 95 L/s,2002,53.48875,-113.66950,POINT (-113.6695 53.48875),EPCOR,20129 53 AVENUE NW,FAC
19205,BLUE,> 95 L/s,2007,53.41534,-113.45420,POINT (-113.45421 53.415344),EPCOR,7315 19A AVENUE SW,FAC
2096,BLUE,> 95 L/s,1995,53.57536,-113.55287,POINT (-113.552864 53.57536),EPCOR,12247 ST ALBERT TRAIL NW,FAC
5818,BLUE,> 95 L/s,1966,53.50098,-113.44816,POINT (-113.44816 53.500977),EPCOR,7735 WAGNER ROAD NW,FAC
22285,BLUE,> 95 L/s,2013,53.48787,-113.38349,POINT (-113.38349 53.487873),EPCOR,2850 51 AVENUE NW,FAC
4091,BLUE,> 95 L/s,2009,53.59412,-113.44013,POINT (-113.44013 53.594124),EPCOR,6407 133 AVENUE NW,FAC
8616,BLUE,> 95 L/s,1976,53.49815,-113.63124,POINT (-113.63124 53.49815),EPCOR,17912 63 AVENUE NW,FAC
16055,BLUE,> 95 L/s,1999,53.61135,-113.41106,POINT (-113.411064 53.611347),EPCOR,4540 149 AVENUE NW,FAC
8703,BLUE,> 95 L/s,1976,53.59768,-113.38056,POINT (-113.38056 53.597675),EPCOR,13535 25 STREET NW,FAC
16758,BLACK,> 95 L/s,2001,53.51783,-113.68040,POINT (-113.680405 53.517826),EPCOR,211 LEWIS ESTATES BOULEVARD NW,FAC
22734,BLUE,> 95 L/s,2014,53.63192,-113.40050,POINT (-113.400505 53.63192),EPCOR,3805 170A AVENUE NW,FAC
12521,BLACK,> 95 L/s,1982,53.58570,-113.42038,POINT (-113.42038 53.585705),EPCOR,12804 50 STREET NW,FAC
13623,BLUE,> 95 L/s,1989,53.50690,-113.65293,POINT (-113.65293 53.506905),EPCOR,19040 72B AVENUE NW,FAC
20706,BLUE,> 95 L/s,2010,53.61591,-113.56995,POINT (-113.56995 53.61591),EPCOR,15415 144 STREET NW,FAC
16529,BLUE,> 95 L/s,2001,53.62600,-113.47391,POINT (-113.473915 53.626003),EPCOR,8403 164 AVENUE NW,FAC
8290,BLACK,> 95 L/s,1976,53.45439,-113.46432,POINT (-113.46432 53.454388),EPCOR,2539 89 STREET NW,FAC
13506,BLUE,> 95 L/s,1987,53.61527,-113.43736,POINT (-113.43736 53.61527),EPCOR,6214 152C AVENUE NW,FAC
26666,BLUE,> 95 L/s,2019,53.43169,-113.39583,POINT (-113.39583 53.431694),EPCOR,104 36 STREET SW,FAC
27653,BLACK,> 95 L/s,2022,53.51416,-113.70898,POINT (-113.708984 53.51416),EPCOR,8015 227 STREET NW,INSERVICE
26774,BLUE,> 95 L/s,2020,53.57950,-113.69114,POINT (-113.69114 53.579494),EPCOR,5162 LARK CRESCENT NW,FAC
12033,BLUE,> 95 L/s,1981,53.47628,-113.40532,POINT (-113.40532 53.476276),EPCOR,4218 40 AVENUE NW,FAC
6449,BLUE,> 95 L/s,1970,53.60840,-113.48088,POINT (-113.48088 53.608402),EPCOR,14519 92 STREET NW,FAC
15549,BLACK,> 95 L/s,1995,53.54430,-113.47960,POINT (-113.4796 53.544296),EPCOR,9531 JASPER AVENUE NW,FAC
,BLUE,> 95 L/s,2019,53.64118,-113.44538,POINT (-113.44537 53.641182),EPCOR,6936 178 AVENUE NW,FAC
5075,BLUE,> 95 L/s,2008,53.52057,-113.60143,POINT (-113.60143 53.520573),EPCOR,8710 162 STREET NW,FAC
27613,BLUE,> 95 L/s,2021,53.41392,-113.50422,POINT (-113.50422 53.41392),EPCOR,405 CONROY CRESCENT SW,CCC
16415,BLUE,> 95 L/s,2000,53.51079,-113.49454,POINT (-113.49454 53.51079),EPCOR,7500 GATEWAY BOULEVARD NW,FAC
21258,BLUE,> 95 L/s,2011,53.63041,-113.53199,POINT (-113.53198 53.630413),EPCOR,12208 167B AVENUE NW,FAC
19766,BLUE,> 95 L/s,2023,53.53766,-113.63816,POINT (-113.63815 53.537663),EPCOR,18304 100 AVENUE NW,FAC
1608,BLUE,> 95 L/s,1995,53.50716,-113.48292,POINT (-113.48292 53.507164),EPCOR,9749 71 AVENUE NW,FAC
9228,BLUE,> 95 L/s,1977,53.48539,-113.47923,POINT (-113.47923 53.48539),EPCOR,4751 97 STREET NW,FAC
13217,BLACK,> 95 L/s,1986,53.44813,-113.51051,POINT (-113.51051 53.44813),EPCOR,1851 BEARSPAW DRIVE WEST NW,FAC
25617,BLUE,> 95 L/s,2019,53.47614,-113.67013,POINT (-113.670135 53.47614),EPCOR,102 EDGEMONT ROAD NW,FAC
15672,BLUE,> 95 L/s,1997,53.45283,-113.48641,POINT (-113.48641 53.452827),EPCOR,9904 22 AVENUE NW,FAC
19134,BLUE,> 95 L/s,2006,53.48963,-113.40585,POINT (-113.405846 53.48963),EPCOR,4201 53 AVENUE NW,FAC
10675,BLUE,> 95 L/s,1989,53.47530,-113.49545,POINT (-113.49545 53.475296),EPCOR,3931 CALGARY TRAIL NW,FAC
3184,GREEN,60-95 L/s,1957,53.55283,-113.41422,POINT (-113.41422 53.55283),EPCOR,4623 106B AVENUE NW,FAC
2698,BLACK,> 95 L/s,1956,53.58770,-113.52895,POINT (-113.528946 53.587704),EPCOR,12904 120 STREET NW,FAC
4487,BLACK,> 95 L/s,1996,53.59670,-113.47211,POINT (-113.472115 53.5967),EPCOR,8520 134A AVENUE NW,FAC
10855,BLUE,> 95 L/s,2011,53.56634,-113.62716,POINT (-113.62716 53.56634),EPCOR,11607 178 STREET NW,FAC
25568,BLUE,> 95 L/s,2018,53.63580,-113.40739,POINT (-113.407394 53.635796),EPCOR,1024 CY BECKER ROAD NW,FAC
12691,BLACK,> 95 L/s,1988,53.55979,-113.63486,POINT (-113.63486 53.559788),EPCOR,18150 111 AVENUE NW,FAC
10917,BLUE,> 95 L/s,1989,53.47596,-113.41500,POINT (-113.415 53.475956),EPCOR,4811 40 AVENUE NW,FAC
14502,BLACK,> 95 L/s,1992,53.47245,-113.60212,POINT (-113.60212 53.47245),EPCOR,511 HEFFERNAN DRIVE NW,FAC
20851,BLUE,> 95 L/s,2012,53.45089,-113.61139,POINT (-113.6114 53.45089),EPCOR,4505 WINGFIELD BAY NW,FAC
6648,BLUE,> 95 L/s,1971,53.47211,-113.49791,POINT (-113.49791 53.472107),EPCOR,3608 104 STREET NW,FAC
23808,BLUE,> 95 L/s,2017,53.39641,-113.55021,POINT (-113.55021 53.396408),EPCOR,1755 DUMONT CRESCENT SW,FAC
13608,BLUE,> 95 L/s,1989,53.56788,-113.57633,POINT (-113.57633 53.56788),EPCOR,14811 116 AVENUE NW,FAC
2930,GREEN,60-95 L/s,1956,53.55305,-113.43545,POINT (-113.43545 53.553047),EPCOR,10667 HARDISTY DRIVE NW,FAC
19050,BLUE,> 95 L/s,2006,53.43564,-113.56760,POINT (-113.567604 53.435642),EPCOR,5174 MULLEN ROAD NW,FAC
9088,BLUE,> 95 L/s,2011,53.44634,-113.43912,POINT (-113.43912 53.44634),EPCOR,43 EKOTA CRESCENT NW,FAC
2891,BLUE,> 95 L/s,2009,53.55005,-113.42385,POINT (-113.42384 53.550053),EPCOR,5507 106 AVENUE NW,FAC
22336,BLUE,> 95 L/s,2013,53.41209,-113.43841,POINT (-113.43841 53.41209),EPCOR,3506 WEIDLE WAY SW,FAC
9844,BLUE,> 95 L/s,1978,53.48615,-113.47596,POINT (-113.47595 53.48615),EPCOR,9503 49 AVENUE NW,FAC
24180,BLUE,> 95 L/s,2016,53.53508,-113.51198,POINT (-113.51198 53.535076),EPCOR,9729 111 STREET NW,FAC
16278,BLUE,> 95 L/s,1999,53.44607,-113.54342,POINT (-113.54342 53.446064),EPCOR,1330 119B STREET NW,FAC
5300,BLUE,> 95 L/s,1986,53.55268,-113.58881,POINT (-113.588806 53.552677),EPCOR,10802 155 STREET NW,FAC
1763,BLUE,> 95 L/s,1997,53.57201,-113.49657,POINT (-113.496574 53.57201),EPCOR,10223 119 AVENUE NW,FAC
23464,BLUE,> 95 L/s,2014,53.40004,-113.51823,POINT (-113.518234 53.400036),EPCOR,1961 ADAMSON TERRACE SW,FAC
13543,BLACK,> 95 L/s,2013,53.62146,-113.54209,POINT (-113.54209 53.621464),EPCOR,15907 128 STREET NW,FAC
18500,BLUE,> 95 L/s,2005,53.47913,-113.36907,POINT (-113.36907 53.479126),EPCOR,4016 17 STREET NW,FAC
26398,BLUE,> 95 L/s,2018,53.53437,-113.70887,POINT (-113.70887 53.53437),EPCOR,22716 96 AVENUE NW,FAC
459,BLUE,> 95 L/s,1991,53.57348,-113.47537,POINT (-113.47537 53.57348),EPCOR,8705 120 AVENUE NW,FAC
9731,BLUE,> 95 L/s,2020,53.44585,-113.40897,POINT (-113.40897 53.445854),EPCOR,1694 46 STREET NW,FAC
22397,BLUE,> 95 L/s,2014,53.39779,-113.53508,POINT (-113.53508 53.39779),EPCOR,4696 ALWOOD WAY SW,FAC
7171,BLUE,> 95 L/s,1973,53.48320,-113.48813,POINT (-113.48814 53.4832),EPCOR,4503 101 STREET NW,FAC
15935,BLACK,> 95 L/s,2000,53.63445,-113.47178,POINT (-113.47178 53.634453),EPCOR,1214 KLARVATTEN COURT NW,FAC
21016,BLUE,> 95 L/s,2011,53.52302,-113.53152,POINT (-113.53152 53.523026),EPCOR,11630 87 AVENUE NW,FAC
14354,BLUE,> 95 L/s,1991,53.54423,-113.60109,POINT (-113.60109 53.544228),EPCOR,10226 162 STREET NW,FAC
3876,BLUE,> 95 L/s,2003,53.59580,-113.49551,POINT (-113.495514 53.595795),EPCOR,13435 102 STREET NW,FAC
7440,BLUE,> 95 L/s,1974,53.45286,-113.44020,POINT (-113.4402 53.452858),EPCOR,6960 21 AVENUE NW,FAC
11168,BLACK,> 95 L/s,1980,53.46198,-113.41826,POINT (-113.41826 53.46198),EPCOR,4908 31 AVENUE NW,FAC
9666,BLACK,> 95 L/s,1978,53.57586,-113.37604,POINT (-113.37604 53.575863),EPCOR,1237 HYNDMAN ROAD NW,FAC
11107,BLUE,> 95 L/s,1980,53.57712,-113.59700,POINT (-113.597 53.577118),EPCOR,12151 160 STREET NW,FAC
17080,BLUE,> 95 L/s,2011,53.55728,-113.64953,POINT (-113.64953 53.557285),EPCOR,11045 190 STREET NW,FAC
26984,BLUE,> 95 L/s,2021,53.41694,-113.59490,POINT (-113.5949 53.41694),EPCOR,15650 18 AVENUE SW,CCC
10845,BLACK,> 95 L/s,1979,53.56922,-113.63085,POINT (-113.630844 53.56922),EPCOR,11749 180 STREET NW,FAC
23626,BLUE,> 95 L/s,2015,53.41023,-113.58473,POINT (-113.584724 53.410225),EPCOR,3419 CRAIG LANDING SW,FAC
16933,BLACK,> 95 L/s,2002,53.60883,-113.55521,POINT (-113.555214 53.60883),EPCOR,363 CALDERON CRESCENT NW,FAC
19298,BLUE,> 95 L/s,2009,53.49409,-113.68510,POINT (-113.685104 53.494087),EPCOR,21124 58 AVENUE NW,FAC
23132,BLUE,> 95 L/s,2014,53.42576,-113.63144,POINT (-113.63144 53.425762),EPCOR,904 180 STREET SW,FAC
15879,BLUE,> 95 L/s,1998,53.45819,-113.57021,POINT (-113.57021 53.45819),EPCOR,524 LOUGHEED COURT NW,FAC
6716,BLUE,> 95 L/s,1971,53.61401,-113.47656,POINT (-113.47656 53.61401),EPCOR,15223 88A STREET NW,FAC
23768,BLUE,> 95 L/s,2015,53.41537,-113.55869,POINT (-113.558685 53.415367),EPCOR,2704 PRICE LINK SW,FAC
11984,BLUE,> 95 L/s,1981,53.51082,-113.65126,POINT (-113.65126 53.510822),EPCOR,18947 78 AVENUE NW,FAC
13399,BLUE,> 95 L/s,1987,53.54071,-113.58491,POINT (-113.58491 53.54071),EPCOR,10041 153 STREET NW,FAC
11758,BLACK,> 95 L/s,1981,53.64160,-113.47921,POINT (-113.47921 53.6416),EPCOR,9130 179 AVENUE NW,FAC
26908,BLUE,> 95 L/s,2019,53.53014,-113.48445,POINT (-113.48445 53.530136),EPCOR,9362 98A STREET NW,CCC
19914,BLUE,> 95 L/s,2011,53.41187,-113.47519,POINT (-113.47519 53.411873),EPCOR,2235 90A STREET SW,FAC
7460,BLUE,> 95 L/s,1974,53.62591,-113.49883,POINT (-113.498825 53.625908),EPCOR,10159 164 AVENUE NW,FAC
16678,BLUE,> 95 L/s,2001,53.45532,-113.60090,POINT (-113.60091 53.455322),EPCOR,1209 HALIBURTON CLOSE NW,FAC
11890,BLACK,> 95 L/s,1981,53.46446,-113.60105,POINT (-113.60105 53.46446),EPCOR,407 HEFFERNAN DRIVE NW,FAC
16618,BLUE,> 95 L/s,2001,53.47066,-113.37461,POINT (-113.3746 53.47066),EPCOR,2123 36 AVENUE NW,FAC
2142,GREEN,60-95 L/s,1953,53.53478,-113.45578,POINT (-113.45579 53.534775),EPCOR,8311 96 AVENUE NW,FAC
718,BLUE,> 95 L/s,2006,53.51916,-113.51485,POINT (-113.51485 53.519157),EPCOR,11002 83 AVENUE NW,FAC
6625,BLUE,> 95 L/s,1971,53.60977,-113.47795,POINT (-113.47795 53.609776),EPCOR,14811 89A STREET NW,FAC
21966,BLUE,> 95 L/s,2017,53.59953,-113.58432,POINT (-113.58432 53.599533),EPCOR,14903 137 AVENUE NW,INSERVICE
15589,BLUE,> 95 L/s,1996,53.45168,-113.51512,POINT (-113.51512 53.45168),EPCOR,1987 111 STREET NW,FAC
6650,BLACK,> 95 L/s,1971,53.48496,-113.51070,POINT (-113.5107 53.484962),EPCOR,10807 47 AVENUE NW,FAC
9078,BLUE,> 95 L/s,1977,53.44028,-113.43648,POINT (-113.436485 53.440277),EPCOR,1115 65 STREET NW,FAC
11399,BLUE,> 95 L/s,2012,53.63369,-113.48634,POINT (-113.48634 53.633686),EPCOR,17136 94 STREET NW,FAC
17943,BLUE,> 95 L/s,2004,53.64281,-113.50872,POINT (-113.50872 53.642807),EPCOR,10668 180 AVENUE NW,FAC
126,BLUE,> 95 L/s,1998,53.55192,-113.48955,POINT (-113.489555 53.551918),EPCOR,10708 97 STREET NW,FAC
23917,BLUE,> 95 L/s,2015,53.42576,-113.61823,POINT (-113.61823 53.42576),EPCOR,17307 9 AVENUE SW,FAC
23959,BLUE,> 95 L/s,2021,53.63523,-113.44894,POINT (-113.448944 53.635227),EPCOR,17332 68 STREET NW,CCC
17712,BLUE,> 95 L/s,2003,53.56117,-113.61685,POINT (-113.61685 53.56117),EPCOR,11236 170 STREET NW,FAC
16506,BLACK,> 95 L/s,2000,53.58589,-113.55495,POINT (-113.554955 53.58589),EPCOR,13603 128 AVENUE NW,FAC
20075,BLUE,> 95 L/s,2011,53.41144,-113.48027,POINT (-113.48028 53.411438),EPCOR,2413 91 STREET SW,FAC
8805,BLACK,> 95 L/s,1976,53.45926,-113.54738,POINT (-113.547386 53.45926),EPCOR,12520 28A AVENUE NW,FAC
27748,BLUE,> 95 L/s,2022,53.58157,-113.57397,POINT (-113.573975 53.58157),EPCOR,14630 YELLOWHEAD TRAIL NW,CCC
11603,BLUE,> 95 L/s,1981,53.46379,-113.41173,POINT (-113.41173 53.463795),EPCOR,4551 33A AVENUE NW,FAC
4282,BLACK,> 95 L/s,1993,53.49637,-113.52296,POINT (-113.52296 53.496365),EPCOR,5803 113 STREET NW,FAC
10820,BLUE,> 95 L/s,1979,53.60964,-113.38076,POINT (-113.38076 53.60964),EPCOR,14535 27 STREET NW,FAC
24490,BLUE,> 95 L/s,2017,53.48810,-113.44363,POINT (-113.443634 53.488102),EPCOR,5104 75 STREET NW,FAC
7723,BLUE,> 95 L/s,1974,53.46437,-113.51222,POINT (-113.51222 53.464375),EPCOR,3305 108B STREET NW,FAC
27271,BLUE,> 95 L/s,2021,53.58102,-113.43856,POINT (-113.43855 53.581017),EPCOR,12536 62 STREET NW,INSERVICE
22162,BLUE,> 95 L/s,2014,53.44551,-113.61801,POINT (-113.618004 53.445515),EPCOR,853 WINDERMERE WYND NW,FAC
11024,BLUE,> 95 L/s,1980,53.53453,-113.64994,POINT (-113.64993 53.534527),EPCOR,18904 99 AVENUE NW,FAC
22176,GREEN,60-95 L/s,2013,53.57825,-113.48959,POINT (-113.48959 53.57825),EPCOR,12254 95A STREET NW,FAC
14934,BLUE,> 95 L/s,1992,53.50963,-113.64176,POINT (-113.64176 53.509632),EPCOR,7620 184 STREET NW,FAC
209,BLACK,> 95 L/s,1989,53.54311,-113.51380,POINT (-113.5138 53.543106),EPCOR,10211 112 STREET NW,FAC
28130,BLUE,> 95 L/s,2022,53.51397,-113.69866,POINT (-113.69866 53.51397),EPCOR,22120 80 AVENUE NW,INSERVICE
23279,BLUE,> 95 L/s,2014,53.49997,-113.44244,POINT (-113.44244 53.499966),EPCOR,6331 75 STREET NW,FAC
882,BLUE,> 95 L/s,2000,53.51710,-113.48595,POINT (-113.485954 53.5171),EPCOR,8107 99 STREET NW,FAC
7204,BLUE,> 95 L/s,1974,53.61293,-113.42362,POINT (-113.42362 53.61293),EPCOR,5404 MCLEOD ROAD NW,FAC
21601,BLUE,> 95 L/s,2012,53.54306,-113.44285,POINT (-113.44285 53.543064),EPCOR,10159 75 STREET NW,FAC
3114,GREEN,60-95 L/s,1957,53.51230,-113.57099,POINT (-113.57099 53.5123),EPCOR,135 LAURIER DRIVE NW,FAC
13959,BLUE,> 95 L/s,1988,53.56364,-113.55307,POINT (-113.55307 53.56364),EPCOR,13420 114 AVENUE NW,FAC
23930,BLUE,> 95 L/s,2017,53.39968,-113.58726,POINT (-113.58726 53.399677),EPCOR,9057 COOPER LINK SW,FAC
989,BLUE,> 95 L/s,2020,53.50552,-113.50045,POINT (-113.50046 53.505516),EPCOR,10454 69 AVENUE NW,FAC
22703,BLUE,> 95 L/s,2014,53.51524,-113.50331,POINT (-113.50331 53.51524),EPCOR,10558 79 AVENUE NW,FAC
1302,BLUE,> 95 L/s,2021,53.51028,-113.47032,POINT (-113.47032 53.510277),EPCOR,9157 74 AVENUE NW,FAC
7218,BLUE,> 95 L/s,1974,53.46018,-113.44264,POINT (-113.442635 53.460175),EPCOR,250 LAKEWOOD ROAD EAST NW,FAC
28107,BLUE,> 95 L/s,2022,53.40041,-113.55763,POINT (-113.55763 53.400414),EPCOR,510 DESROCHERS BOULEVARD SW,INSERVICE
9376,BLACK,> 95 L/s,1977,53.60398,-113.37182,POINT (-113.37182 53.603977),EPCOR,14104 20 STREET NW,FAC
7783,BLUE,> 95 L/s,1974,53.46543,-113.50356,POINT (-113.503555 53.465427),EPCOR,10533 32A AVENUE NW,FAC
16539,BLACK,> 95 L/s,2000,53.41968,-113.47417,POINT (-113.474174 53.419678),EPCOR,1254 SUMMERSIDE DRIVE SW,FAC
799,BLUE,> 95 L/s,2014,53.51716,-113.51178,POINT (-113.51179 53.51716),EPCOR,8123 109 STREET NW,FAC
26781,BLUE,> 95 L/s,2020,53.53201,-113.51477,POINT (-113.51477 53.532013),EPCOR,11162 RIVER VALLEY ROAD NW,CCC
8441,BLUE,> 95 L/s,1976,53.50430,-113.62329,POINT (-113.62328 53.504303),EPCOR,17331 69 AVENUE NW,FAC
9893,BLUE,> 95 L/s,1978,53.44892,-113.51908,POINT (-113.51908 53.448925),EPCOR,1818 111A STREET NW,FAC
26589,BLUE,> 95 L/s,2019,53.47313,-113.34974,POINT (-113.34975 53.47313),EPCOR,2178 MAPLE ROAD NW,FAC
1572,BLUE,> 95 L/s,1981,53.50115,-113.50942,POINT (-113.50942 53.50115),EPCOR,10802 64 AVENUE NW,FAC
20443,BLUE,> 95 L/s,2010,53.42853,-113.42164,POINT (-113.42164 53.428528),EPCOR,5164 4 AVENUE SW,FAC
21031,BLUE,> 95 L/s,2011,53.40664,-113.47193,POINT (-113.47193 53.40664),EPCOR,4772 CRABAPPLE RUN SW,FAC
12851,BLUE,> 95 L/s,1984,53.51427,-113.51511,POINT (-113.515114 53.51427),EPCOR,11005 UNIVERSITY AVENUE NW,FAC
17176,BLUE,> 95 L/s,2003,53.49424,-113.66899,POINT (-113.66899 53.494236),EPCOR,6234 199 STREET NW,FAC
8879,BLACK,> 95 L/s,1977,53.60369,-113.52864,POINT (-113.52864 53.603687),EPCOR,14112 120A STREET NW,FAC
7303,BLUE,> 95 L/s,1973,53.52032,-113.62847,POINT (-113.62847 53.520325),EPCOR,17707 86A AVENUE NW,FAC
13093,BLACK,> 95 L/s,1986,53.47865,-113.50189,POINT (-113.50189 53.47865),EPCOR,10511 42 AVENUE NW,FAC
22427,BLUE,> 95 L/s,2013,53.40182,-113.54058,POINT (-113.54058 53.401817),EPCOR,3315 JAMES MOWATT TRAIL SW,FAC
20938,BLUE,> 95 L/s,2012,53.64107,-113.45768,POINT (-113.45768 53.641064),EPCOR,861 CRYSTALLINA NERA WAY NW,FAC
9910,BLUE,> 95 L/s,1978,53.61621,-113.50237,POINT (-113.50237 53.616215),EPCOR,15450 BEAUMARIS ROAD NW,FAC
2918,GREEN,60-95 L/s,2010,53.55045,-113.43422,POINT (-113.43422 53.550453),EPCOR,10613 69 STREET NW,FAC
15469,BLACK,> 95 L/s,1995,53.50675,-113.44836,POINT (-113.448364 53.506752),EPCOR,7911 70 AVENUE NW,FAC
5633,GREEN,60-95 L/s,1965,53.59940,-113.45965,POINT (-113.45965 53.5994),EPCOR,7623 137 AVENUE NW,FAC
17599,BLUE,> 95 L/s,2004,53.63738,-113.47396,POINT (-113.47396 53.637383),EPCOR,8672 175 AVENUE NW,FAC
26514,BLUE,> 95 L/s,2019,53.52008,-113.50195,POINT (-113.50195 53.520077),EPCOR,10530 84 AVENUE NW,CCC
17358,BLUE,> 95 L/s,2003,53.45817,-113.56394,POINT (-113.563934 53.458168),EPCOR,1905 HOLMAN PLACE NW,FAC
4441,BLACK,> 95 L/s,2000,53.52238,-113.44251,POINT (-113.44251 53.522377),EPCOR,8703 75 STREET NW,FAC
13534,BLUE,> 95 L/s,1987,53.49245,-113.65079,POINT (-113.650795 53.492447),EPCOR,18903 58 AVENUE NW,FAC
8859,BLACK,> 95 L/s,1976,53.47254,-113.43228,POINT (-113.43228 53.47254),EPCOR,6129 37A AVENUE NW,FAC
9427,BLACK,> 95 L/s,1979,53.60061,-113.39459,POINT (-113.39459 53.60061),EPCOR,13815 35 STREET NW,FAC
14017,BLUE,> 95 L/s,1990,53.61615,-113.43301,POINT (-113.433014 53.61615),EPCOR,15306 59A STREET NW,FAC
23912,BLUE,> 95 L/s,2017,53.52713,-113.69377,POINT (-113.69377 53.52713),EPCOR,21806 91A AVENUE NW,FAC
21085,BLUE,> 95 L/s,2011,53.54493,-113.49084,POINT (-113.490845 53.54493),EPCOR,15 SIR WINSTON CHURCHILL SQUARE NW,FAC
7666,BLUE,> 95 L/s,1974,53.60821,-113.53097,POINT (-113.53097 53.608208),EPCOR,12103 146 AVENUE NW,FAC
23199,BLUE,> 95 L/s,2014,53.40810,-113.53491,POINT (-113.534904 53.408104),EPCOR,11835 26 AVENUE SW,FAC
19503,BLUE,> 95 L/s,2007,53.44199,-113.61579,POINT (-113.61579 53.441986),EPCOR,2371 WARE CRESCENT NW,FAC
24354,BLUE,> 95 L/s,2020,53.45999,-113.66274,POINT (-113.662735 53.459988),EPCOR,19732 28 AVENUE NW,CCC
10840,BLACK,> 95 L/s,1979,53.56632,-113.63387,POINT (-113.63387 53.566322),EPCOR,11603 181 STREET NW,FAC
2602,BLUE,> 95 L/s,1955,53.51232,-113.44620,POINT (-113.4462 53.512325),EPCOR,7544 76 AVENUE NW,FAC
26999,BLUE,> 95 L/s,2020,53.52010,-113.51658,POINT (-113.51658 53.520103),EPCOR,11032 84 AVENUE NW,FAC
14273,BLUE,> 95 L/s,1990,53.47977,-113.56509,POINT (-113.56509 53.479767),EPCOR,508 BUTTERWORTH WAY NW,FAC
14970,BLUE,> 95 L/s,2023,53.48925,-113.63597,POINT (-113.63596 53.489246),EPCOR,150 DECHENE ROAD NW,FAC
18533,BLUE,> 95 L/s,2005,53.62358,-113.40433,POINT (-113.40433 53.62358),EPCOR,4106 161 AVENUE NW,FAC
2933,BLUE,> 95 L/s,2006,53.56539,-113.57643,POINT (-113.57643 53.565395),EPCOR,14830 115 AVENUE NW,FAC
7179,BLUE,> 95 L/s,1974,53.48468,-113.46229,POINT (-113.46229 53.48468),EPCOR,8864 48 AVENUE NW,FAC
18328,BLUE,> 95 L/s,2005,53.54180,-113.54590,POINT (-113.5459 53.5418),EPCOR,6 WELLINGTON CRESCENT NW,FAC
19970,BLUE,> 95 L/s,2010,53.41311,-113.44772,POINT (-113.44772 53.413113),EPCOR,6925 21A AVENUE SW,FAC
17491,BLUE,> 95 L/s,2003,53.47224,-113.63648,POINT (-113.63648 53.47224),EPCOR,519 CALDWELL COURT NW,FAC
22898,BLUE,> 95 L/s,2014,53.53111,-113.46845,POINT (-113.46845 53.53111),EPCOR,9420 92 STREET NW,FAC
2882,BLACK,> 95 L/s,1993,53.54924,-113.42861,POINT (-113.42861 53.549236),EPCOR,10527 62 STREET NW,FAC
11286,BLACK,> 95 L/s,1980,53.60208,-113.53060,POINT (-113.530594 53.60208),EPCOR,12158 140 AVENUE NW,FAC
3787,BLACK,> 95 L/s,1959,53.52761,-113.43846,POINT (-113.43846 53.52761),EPCOR,7203 92A AVENUE NW,FAC
3125,BLACK,> 95 L/s,1957,53.52510,-113.55999,POINT (-113.55999 53.5251),EPCOR,13804 91 AVENUE NW,FAC
13382,BLUE,> 95 L/s,1987,53.57276,-113.56364,POINT (-113.563644 53.572758),EPCOR,14024 121 AVENUE NW,FAC
24361,BLUE,> 95 L/s,2017,53.45864,-113.66334,POINT (-113.66334 53.458645),EPCOR,2637 198 STREET NW,FAC
6999,BLUE,> 95 L/s,1973,53.47604,-113.45836,POINT (-113.45836 53.47604),EPCOR,2357 MILLBOURNE ROAD WEST NW,FAC
24739,BLUE,> 95 L/s,2017,53.57680,-113.47653,POINT (-113.47653 53.576797),EPCOR,12202 88 STREET NW,FAC
5715,BLUE,> 95 L/s,1966,53.57930,-113.42081,POINT (-113.420815 53.579304),EPCOR,5104 124 AVENUE NW,FAC
15726,BLACK,> 95 L/s,1995,53.55367,-113.48363,POINT (-113.48363 53.553673),EPCOR,10720 95 STREET NW,FAC
